# format	robotrace-shortcut-course-v1
# course_id	2022student
# source_file	examples/synthetic/2022student.json
# source_hash	baaead7a84942a63ae1468f45cc1c886f789695700c065a10c4c8629a52a7391
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
10140	1467.21021	-957.496948
10150	1458.40735	-962.240967
10160	1449.70105	-967.160034
10170	1441.09485	-972.252258
10180	1432.59229	-977.515564
10190	1424.19666	-982.947815
10200	1415.91138	-988.546936
10210	1407.73962	-994.310608
10220	1399.68481	-1000.23657
10230	1391.75012	-1006.32245
10240	1383.93872	-1012.56573
10250	1376.25378	-1018.96405
10260	1368.69836	-1025.51477
10270	1361.27539	-1032.21521
10280	1353.98792	-1039.06287
10290	1346.83887	-1046.05481
10300	1339.83105	-1053.18835
10310	1332.96729	-1060.46057
10320	1326.25037	-1067.86865
10330	1319.68298	-1075.40955
10340	1313.2677	-1083.08032
10350	1307.00708	-1090.87781
10360	1300.90356	-1098.79895
10370	1294.95984	-1106.84058
10380	1289.17798	-1114.99951
10390	1283.56055	-1123.27234
10400	1278.10962	-1131.65601
10410	1272.82751	-1140.14685
10420	1267.71619	-1148.7417
10430	1262.77783	-1157.43713
10440	1258.01428	-1166.22949
10450	1253.42761	-1175.11536
10460	1249.01953	-1184.09119
10470	1244.79187	-1193.15332
10480	1240.74622	-1202.29822
10490	1236.88428	-1211.52222
10500	1233.20764	-1220.82166
10510	1229.71765	-1230.19275
10520	1226.41577	-1239.63171
10530	1223.30334	-1249.13489
10540	1220.38159	-1258.69824
10550	1217.65161	-1268.31824
10560	1215.11462	-1277.99097
10570	1212.77161	-1287.7124
10580	1210.62341	-1297.47876
10590	1208.67102	-1307.28613
10600	1206.91516	-1317.13062
10610	1205.35645	-1327.0083
10620	1203.99573	-1336.91504
10630	1202.83325	-1346.84705
10640	1201.86975	-1356.80042
10650	1201.10535	-1366.771
10660	1200.54065	-1376.75488
10670	1200.17566	-1386.74805
10680	1200.01062	-1396.74646
10690	1200.04553	-1406.74622
10700	1200.2804	-1416.74329
10710	1200.71521	-1426.73376
10720	1201.34973	-1436.71338
10730	1202.18359	-1446.67834
10740	1203.21667	-1456.62476
10750	1204.44849	-1466.54846
10760	1205.87842	-1476.44543
10770	1207.5061	-1486.31189
10780	1209.33069	-1496.14392
10790	1211.35156	-1505.93738
10800	1213.56787	-1515.6886
10810	1215.97888	-1525.39343
10820	1218.58337	-1535.0481
10830	1221.38037	-1544.6488
10840	1224.3689	-1554.19165
10850	1227.54761	-1563.67273
10860	1230.91541	-1573.08838
10870	1234.4707	-1582.43494
10880	1238.21228	-1591.70837
10890	1242.13855	-1600.90515
10900	1246.24792	-1610.02161
10910	1250.53882	-1619.05408
10920	1255.00952	-1627.9989
10930	1259.6582	-1636.85242
10940	1264.48303	-1645.61133
10950	1269.48193	-1654.27197
10960	1274.6532	-1662.83093
10970	1279.99451	-1671.28479
10980	1285.50391	-1679.63
10990	1291.17896	-1687.86353
11000	1297.01758	-1695.98181
11010	1303.01746	-1703.98169
11020	1309.17615	-1711.85999
11030	1315.49109	-1719.61365
11040	1321.95984	-1727.23938
11050	1328.57971	-1734.73425
11060	1335.34827	-1742.09521
11070	1342.26257	-1749.31934
11080	1349.32007	-1756.40369
11090	1356.51782	-1763.34558
11100	1363.85291	-1770.14209
11110	1371.32251	-1776.79053
11120	1378.92358	-1783.28833
11130	1386.65308	-1789.63269
11140	1394.50781	-1795.82129
11150	1402.48486	-1801.85156
11160	1410.58081	-1807.72119
11170	1418.7926	-1813.42761
11180	1427.11682	-1818.96875
11190	1435.55017	-1824.34216
11200	1444.08936	-1829.54602
11210	1452.73096	-1834.578
11220	1461.47131	-1839.43616
11230	1470.30725	-1844.11841
11240	1479.22144	-1848.65015
11250	1488.1449	-1853.1637
11260	1497.06824	-1857.67725
11270	1505.9917	-1862.1908
11280	1514.91516	-1866.70435
11290	1523.83862	-1871.2179
11300	1532.76208	-1875.73145
11310	1541.68555	-1880.245
11320	1550.60889	-1884.75854
11330	1559.53235	-1889.27209
11340	1568.45581	-1893.78564
11350	1577.37927	-1898.29919
11360	1586.30273	-1902.81274
11370	1595.2262	-1907.32629
11380	1604.14966	-1911.83984
11390	1613.073	-1916.35339
11400	1621.99646	-1920.86694
11410	1630.91992	-1925.38049
11420	1639.84338	-1929.89404
11430	1648.76685	-1934.40759
11440	1657.69031	-1938.92126
11450	1666.61365	-1943.43481
11460	1675.53711	-1947.94836
11470	1684.46057	-1952.46191
11480	1693.38403	-1956.97546
11490	1702.3075	-1961.48901
11500	1711.23096	-1966.00256
11510	1720.15442	-1970.51611
11520	1729.07776	-1975.02966
11530	1738.00122	-1979.54321
11540	1746.92468	-1984.05676
11550	1755.84814	-1988.57031
11560	1764.77161	-1993.08386
11570	1773.69507	-1997.59741
11580	1782.61841	-2002.11096
11590	1791.54187	-2006.62451
11600	1800.46533	-2011.13806
11610	1809.38879	-2015.65161
11620	1818.31226	-2020.16516
11630	1827.23572	-2024.67871
11640	1836.15918	-2029.19226
11650	1845.08252	-2033.70581
11660	1854.00598	-2038.21936
11670	1862.92944	-2042.73291
11680	1871.85291	-2047.24646
11690	1880.77637	-2051.76001
11700	1889.69983	-2056.27368
11710	1898.62317	-2060.78711
11720	1907.54663	-2065.30078
11730	1916.47009	-2069.81421
11740	1925.39355	-2074.32788
11750	1934.31702	-2078.84131
11760	1943.24048	-2083.35498
11770	1952.16394	-2087.86841
11780	1961.08728	-2092.38208
11790	1970.01074	-2096.89551
11800	1978.9342	-2101.40918
11810	1987.85767	-2105.92261
11820	1996.78113	-2110.43628
11830	2005.70459	-2114.94971
11840	2014.62805	-2119.46338
11850	2023.55139	-2123.97681
11860	2032.47485	-2128.49048
11870	2041.39832	-2133.00391
11880	2050.32178	-2137.51758
11890	2059.24512	-2142.03101
11900	2068.1687	-2146.54468
11910	2077.09204	-2151.05811
11920	2086.01562	-2155.57178
11930	2094.93896	-2160.08521
11940	2103.8623	-2164.59888
11950	2112.78589	-2169.1123
11960	2121.70923	-2173.62598
11970	2130.63281	-2178.1394
11980	2139.55615	-2182.65308
11990	2148.47974	-2187.1665
12000	2157.40308	-2191.68018
12010	2166.32642	-2196.19385
12020	2175.25	-2200.70728
12030	2184.17334	-2205.22095
12040	2193.09692	-2209.73438
12050	2201.87915	-2214.51001
12060	2210.15479	-2220.11621
12070	2217.82935	-2226.52075
12080	2224.82617	-2233.65967
12090	2231.0752	-2241.46118
12100	2236.5144	-2249.84766
12110	2241.08911	-2258.73511
12120	2244.75366	-2268.03516
12130	2247.47144	-2277.6543
12140	2249.21533	-2287.49683
12150	2249.96777	-2297.46436
12160	2250	-2307.46411
12170	2250	-2317.46411
12180	2250	-2327.46411
12190	2250	-2337.46411
12200	2250	-2347.46411
12210	2250	-2357.46411
12220	2250	-2367.46411
12230	2250	-2377.46411
12240	2250	-2387.46411
12250	2250	-2397.46411
12260	2250	-2407.46411
12270	2250	-2417.46411
12280	2250	-2427.46411
12290	2250	-2437.46411
12300	2250	-2447.46411
12310	2250	-2457.46411
12320	2250	-2467.46411
12330	2250	-2477.46411
12340	2250	-2487.46411
12350	2250	-2497.46411
12360	2250	-2507.46411
12370	2250	-2517.46411
12380	2250	-2527.46411
12390	2250	-2537.46411
12400	2250	-2547.46411
12410	2250	-2557.46411
12420	2250	-2567.46411
12430	2250	-2577.46411
12440	2250	-2587.46411
12450	2250	-2597.46411
12460	2250	-2607.46411
12470	2250	-2617.46411
12480	2250	-2627.46411
12490	2250	-2637.46411
12500	2250	-2647.46411
12510	2250	-2657.46411
12520	2250	-2667.46411
12530	2250	-2677.46411
12540	2250	-2687.46411
12550	2250	-2697.46411
12560	2250	-2707.46411
12570	2250	-2717.46411
12580	2250	-2727.46411
12590	2250	-2737.46411
12600	2250	-2747.46411
12610	2250	-2757.46411
12620	2250	-2767.46411
12630	2250	-2777.46411
12640	2250	-2787.46411
12650	2250	-2797.46411
12660	2250	-2807.46411
12670	2250	-2817.46411
12680	2250	-2827.46411
12690	2250	-2837.46411
12700	2250	-2847.46411
12710	2250	-2857.46411
12720	2250	-2867.46411
12730	2250	-2877.46411
12740	2250	-2887.46411
12750	2250	-2897.46411
12760	2250	-2907.46411
12770	2250	-2917.46411
12780	2250	-2927.46411
12790	2250	-2937.46411
12800	2250	-2947.46411
12810	2250	-2957.46411
12820	2250	-2967.46411
12830	2250	-2977.46411
12840	2250	-2987.46411
12850	2250	-2997.46411
12860	2250	-3007.46411
12870	2250	-3017.46411
12880	2250	-3027.46411
12890	2250	-3037.46411
12900	2250	-3047.46411
12910	2250	-3057.46411
12920	2250	-3067.46411
12930	2250	-3077.46411
12940	2250	-3087.46411
12950	2250	-3097.46411
12960	2250	-3107.46411
12970	2250	-3117.46411
12980	2250	-3127.46411
12990	2250	-3137.46411
13000	2250	-3147.46411
13010	2250	-3157.46411
13020	2250	-3167.46411
13030	2250	-3177.46411
13040	2250	-3187.46411
13050	2250	-3197.46411
13060	2250	-3207.46411
13070	2250	-3217.46411
13080	2250	-3227.46411
13090	2250	-3237.46411
13100	2250	-3247.46411
13110	2250	-3257.46411
13120	2250	-3267.46411
13130	2250	-3277.46411
13140	2250	-3287.46411
13150	2250	-3297.46411
13160	2250	-3307.46411
13170	2250	-3317.46411
13180	2250	-3327.46411
13190	2250	-3337.46411
13200	2250	-3347.46411
13210	2250	-3357.46411
13220	2250	-3367.46411
13230	2250	-3377.46411
13240	2250	-3387.46411
13250	2250	-3397.46411
13260	2250	-3407.46411
13270	2250	-3417.46411
13280	2250	-3427.46411
13290	2250	-3437.46411
13300	2250	-3447.46411
13310	2250	-3457.46411
13320	2250	-3467.46411
13330	2250	-3477.46411
13340	2250	-3487.46411
13350	2250	-3497.46411
13360	2250	-3507.46411
13370	2250	-3517.46411
13380	2250	-3527.46411
13390	2250	-3537.46411
13400	2250	-3547.46411
13410	2250	-3557.46411
13420	2250	-3567.46411
13430	2250	-3577.46411
13440	2250	-3587.46411
13450	2250	-3597.46411
13460	2249.88867	-3607.46289
13470	2249.39014	-3617.44995
13480	2248.49292	-3627.40894
13490	2247.19824	-3637.32397
13500	2245.50781	-3647.17944
13510	2243.4248	-3656.95947
13520	2240.95239	-3666.64819
13530	2238.09424	-3676.23047
13540	2234.85547	-3685.69067
13550	2231.24097	-3695.01392
13560	2227.25635	-3704.18506
13570	2222.90845	-3713.18945
13580	2218.20361	-3722.01294
13590	2213.1499	-3730.64111
13600	2207.75513	-3739.0603
13610	2202.02808	-3747.25708
13620	2195.97778	-3755.21826
13630	2189.61377	-3762.93115
13640	2182.94678	-3770.3833
13650	2175.98682	-3777.56299
13660	2168.74536	-3784.4585
13670	2161.23413	-3791.05908
13680	2153.46484	-3797.354
13690	2145.44995	-3803.33301
13700	2137.20239	-3808.98682
13710	2128.7356	-3814.30615
13720	2120.0625	-3819.28296
13730	2111.19751	-3823.90869
13740	2102.15454	-3828.17627
13750	2092.94824	-3832.07886
13760	2083.59326	-3835.61011
13770	2074.10449	-3838.76465
13780	2064.49731	-3841.53687
13790	2054.78662	-3843.9231
13800	2044.98853	-3845.9187
13810	2035.11841	-3847.521
13820	2025.19214	-3848.72754
13830	2015.22559	-3849.53589
13840	2005.23596	-3849.98779
13850	1995.24377	-3850.38135
13860	1985.25146	-3850.77515
13870	1975.25928	-3851.1687
13880	1965.26697	-3851.5625
13890	1955.27478	-3851.9563
13900	1945.28259	-3852.34985
13910	1935.29028	-3852.74365
13920	1925.2981	-3853.13721
13930	1915.30579	-3853.53101
13940	1905.3136	-3853.92456
13950	1895.32129	-3854.31836
13960	1885.3291	-3854.71216
13970	1875.33679	-3855.10571
13980	1865.3446	-3855.49951
13990	1855.35229	-3855.89307
14000	1845.36011	-3856.28687
14010	1835.3678	-3856.68066
14020	1825.37561	-3857.07422
14030	1815.3833	-3857.46802
14040	1805.39111	-3857.86157
14050	1795.3988	-3858.25537
14060	1785.40662	-3858.64917
14070	1775.41431	-3859.04272
14080	1765.42212	-3859.43652
14090	1755.42981	-3859.83008
14100	1745.43762	-3860.22388
14110	1735.44531	-3860.61768
14120	1725.45312	-3861.01123
14130	1715.46082	-3861.40503
14140	1705.46863	-3861.79858
14150	1695.47632	-3862.19238
14160	1685.48413	-3862.58618
14170	1675.49182	-3862.97974
14180	1665.49963	-3863.37354
14190	1655.50732	-3863.76709
14200	1645.51514	-3864.16089
14210	1635.52283	-3864.55469
14220	1625.53064	-3864.94824
14230	1615.53833	-3865.34204
14240	1605.54614	-3865.7356
14250	1595.55383	-3866.12939
14260	1585.56165	-3866.52319
14270	1575.56934	-3866.91675
14280	1565.57715	-3867.31055
14290	1555.58496	-3867.7041
14300	1545.59265	-3868.0979
14310	1535.60046	-3868.4917
14320	1525.60815	-3868.88525
14330	1515.61597	-3869.27905
14340	1505.62366	-3869.67261
14350	1495.63147	-3870.06641
14360	1485.63916	-3870.46021
14370	1475.64697	-3870.85376
14380	1465.65466	-3871.24756
14390	1455.66248	-3871.64111
14400	1445.67017	-3872.03491
14410	1435.67798	-3872.42871
14420	1425.68567	-3872.82227
14430	1415.69348	-3873.21606
14440	1405.70117	-3873.60962
14450	1395.70898	-3874.00342
14460	1385.71667	-3874.39722
14470	1375.72449	-3874.79077
14480	1365.73218	-3875.18457
14490	1355.73999	-3875.57812
14500	1345.74768	-3875.97192
14510	1335.75549	-3876.36572
14520	1325.76318	-3876.75928
14530	1315.771	-3877.15308
14540	1305.77869	-3877.54663
14550	1295.7865	-3877.94043
14560	1285.79419	-3878.33423
14570	1275.802	-3878.72778
14580	1265.80969	-3879.12158
14590	1255.8175	-3879.51514
14600	1245.8252	-3879.90894
14610	1235.83301	-3880.30273
14620	1225.8407	-3880.69629
14630	1215.84851	-3881.09009
14640	1205.8562	-3881.48364
14650	1195.86401	-3881.87744
14660	1185.8717	-3882.27124
14670	1175.87952	-3882.66479
14680	1165.88733	-3883.05859
14690	1155.89502	-3883.45215
14700	1145.90283	-3883.84595
14710	1135.91052	-3884.23975
14720	1125.91833	-3884.6333
14730	1115.92603	-3885.0271
14740	1105.93384	-3885.42065
14750	1095.94153	-3885.81445
14760	1085.94934	-3886.20825
14770	1075.95703	-3886.60181
14780	1065.96484	-3886.99561
14790	1055.97253	-3887.38916
14800	1045.98035	-3887.78296
14810	1035.98804	-3888.17676
14820	1025.99585	-3888.57031
14830	1016.00354	-3888.96411
14840	1006.01129	-3889.35767
14850	996.019043	-3889.75146
14860	986.026794	-3890.14526
14870	976.034607	-3890.53882
14880	966.042358	-3890.93262
14890	956.05011	-3891.32617
14900	946.057861	-3891.71997
14910	936.065613	-3892.11377
14920	926.073364	-3892.50732
14930	916.081116	-3892.90112
14940	906.088867	-3893.29468
14950	896.096619	-3893.68848
14960	886.10437	-3894.08228
14970	876.112122	-3894.47583
14980	866.119873	-3894.86963
14990	856.127625	-3895.26318
15000	846.135376	-3895.65698
15010	836.143127	-3896.05078
15020	826.150879	-3896.44434
15030	816.15863	-3896.83813
15040	806.166382	-3897.23169
15050	796.174133	-3897.62549
15060	786.181885	-3898.01929
15070	776.189636	-3898.41284
15080	766.197388	-3898.80664
15090	756.205139	-3899.2002
15100	746.212891	-3899.59399
15110	736.218933	-3899.93555
15120	726.219482	-3899.97607
15130	716.224182	-3899.68359
15140	706.244263	-3899.05786
15150	696.29071	-3898.1001
15160	686.374573	-3896.81104
15170	676.506958	-3895.19238
15180	666.69873	-3893.24561
15190	656.960876	-3890.9729
15200	647.304138	-3888.3772
15210	637.739319	-3885.46094
15220	628.276917	-3882.22754
15230	618.927612	-3878.68066
15240	609.70166	-3874.82422
15250	600.609375	-3870.66235
15260	591.660889	-3866.19971
15270	582.866028	-3861.44141
15280	574.23468	-3856.39258
15290	565.776367	-3851.05884
15300	557.500488	-3845.44629
15310	549.416321	-3839.56104
15320	541.532715	-3833.40967
15330	533.858521	-3826.99902
15340	526.402283	-3820.33594
15350	519.17218	-3813.42822
15360	512.176331	-3806.28345
15370	505.422485	-3798.90942
15380	498.918152	-3791.31445
15390	492.670563	-3783.50684
15400	486.686646	-3775.49536
15410	480.973053	-3767.28882
15420	475.536133	-3758.89673
15430	470.381897	-3750.32788
15440	465.516113	-3741.59204
15450	460.754822	-3732.79858
15460	455.714539	-3724.16211
15470	450.389252	-3715.69873
15480	444.784821	-3707.41724
15490	438.907532	-3699.32739
15500	432.763885	-3691.43774
15510	426.360718	-3683.75708
15520	419.705109	-3676.29419
15530	412.804504	-3669.05737
15540	405.666565	-3662.05444
15550	398.299194	-3655.29346
15560	390.710571	-3648.78174
15570	382.909149	-3642.52637
15580	374.903595	-3636.53442
15590	366.70282	-3630.81274
15600	358.315887	-3625.36768
15610	349.752136	-3620.20508
15620	341.021088	-3615.33057
15630	332.132446	-3610.75
15640	323.096069	-3606.46802
15650	313.922028	-3602.4895
15660	304.620483	-3598.81909
15670	295.201782	-3595.46069
15680	285.676392	-3592.41821
15690	276.054901	-3589.69458
15700	266.347961	-3587.29346
15710	256.566406	-3585.2168
15720	246.7603	-3583.25879
15730	237.021942	-3580.98828
15740	227.36467	-3578.39453
15750	217.799194	-3575.48022
15760	208.336166	-3572.24902
15770	198.986084	-3568.7041
15780	189.759338	-3564.84937
15790	180.666183	-3560.68945
15800	171.716721	-3556.22876
15810	162.920898	-3551.47217
15820	154.288467	-3546.42529
15830	145.829041	-3541.09351
15840	137.552002	-3535.48267
15850	129.466568	-3529.59888
15860	121.581696	-3523.44922
15870	113.906166	-3517.04004
15880	106.448494	-3510.37866
15890	99.2169724	-3503.47241
15900	92.2196274	-3496.3291
15910	85.464241	-3488.95654
15920	78.9583206	-3481.36279
15930	72.7090836	-3473.55664
15940	66.7234802	-3465.54639
15950	61.0081558	-3457.34106
15960	55.5694656	-3448.94995
15970	50.4134521	-3440.38232
15980	45.5458412	-3431.64746
15990	40.9720383	-3422.75513
16000	36.6971283	-3413.71558
16010	32.7258606	-3404.53833
16020	29.0626469	-3395.23413
16030	25.7115574	-3385.81274
16040	22.6022625	-3376.30859
16050	19.261961	-3366.8833
16060	15.6094036	-3357.57471
16070	11.6486464	-3348.39307
16080	7.38409042	-3339.34863
16090	2.82047319	-3330.45117
16100	-2.03713465	-3321.71069
16110	-7.18333626	-3313.13721
16120	-12.6124144	-3304.73975
16130	-18.3183365	-3296.52808
16140	-24.2947655	-3288.51099
16150	-30.535059	-3280.69751
16160	-37.0322838	-3273.09644
16170	-43.7792244	-3265.71606
16180	-50.768383	-3258.5647
16190	-57.991993	-3251.65015
16200	-65.4420319	-3244.98022
16210	-73.1102219	-3238.56226
16220	-80.9880447	-3232.40356
16230	-89.0667419	-3226.51074
16240	-97.3373489	-3220.89038
16250	-105.790665	-3215.54883
16260	-114.417305	-3210.49194
16270	-123.20768	-3205.72559
16280	-132.152039	-3201.25464
16290	-141.240417	-3197.08423
16300	-150.462738	-3193.21899
16310	-159.808762	-3189.66333
16320	-169.268082	-3186.42114
16330	-178.760834	-3183.27783
16340	-188.14682	-3179.8291
16350	-197.412643	-3176.06934
16360	-206.548019	-3172.00293
16370	-215.542816	-3167.63428
16380	-224.387009	-3162.96851
16390	-233.070801	-3158.01025
16400	-241.584518	-3152.76562
16410	-249.918716	-3147.23999
16420	-258.064117	-3141.4397
16430	-266.011719	-3135.37134
16440	-273.752655	-3129.04126
16450	-281.27832	-3122.45679
16460	-288.580353	-3115.62524
16470	-295.650665	-3108.55396
16480	-302.481384	-3101.25122
16490	-309.064911	-3093.72461
16500	-315.393982	-3085.98291
16510	-321.461487	-3078.03467
16520	-327.260742	-3069.88867
16530	-332.785309	-3061.55371
16540	-338.028992	-3053.03931
16550	-342.986023	-3044.35498
16560	-347.650879	-3035.51025
16570	-352.018372	-3026.51489
16580	-356.083649	-3017.37891
16590	-359.842194	-3008.11279
16600	-363.289825	-2998.72632
16610	-366.422729	-2989.23022
16620	-369.237396	-2979.63501
16630	-371.730743	-2969.95117
16640	-373.899963	-2960.18994
16650	-375.953888	-2950.40332
16660	-378.320374	-2940.68799
16670	-381.009308	-2931.05664
16680	-384.017731	-2921.52051
16690	-387.342316	-2912.08984
16700	-390.97934	-2902.77515
16710	-394.924774	-2893.58691
16720	-399.174225	-2884.53516
16730	-403.722992	-2875.63013
16740	-408.56601	-2866.88159
16750	-413.697906	-2858.29932
16760	-419.112976	-2849.89307
16770	-424.805176	-2841.67163
16780	-430.768219	-2833.64478
16790	-436.995483	-2825.8208
16800	-443.480011	-2818.20898
16810	-450.21463	-2810.81738
16820	-457.191864	-2803.6543
16830	-464.403931	-2796.72778
16840	-471.842804	-2790.04541
16850	-479.500305	-2783.61475
16860	-487.367828	-2777.44287
16870	-495.436676	-2771.53662
16880	-503.697906	-2765.90259
16890	-512.142273	-2760.54688
16900	-520.760498	-2755.47559
16910	-529.542908	-2750.69434
16920	-538.447205	-2746.14355
16930	-547.240112	-2741.38159
16940	-555.869446	-2736.32935
16950	-564.325562	-2730.99219
16960	-572.599182	-2725.37622
16970	-580.680969	-2719.48779
16980	-588.562073	-2713.33325
16990	-596.233643	-2706.91919
17000	-603.687195	-2700.25342
17010	-610.91449	-2693.34253
17020	-617.90741	-2686.19507
17030	-624.658264	-2678.81812
17040	-631.159485	-2671.22046
17050	-637.403931	-2663.4104
17060	-643.384583	-2655.39648
17070	-649.094849	-2647.18774
17080	-654.528381	-2638.79321
17090	-659.679138	-2630.22241
17100	-664.541382	-2621.48462
17110	-669.10968	-2612.5896
17120	-673.379028	-2603.54712
17130	-677.344666	-2594.36768
17140	-681.002136	-2585.06104
17150	-684.347412	-2575.6377
17160	-687.37677	-2566.10791
17170	-690.086853	-2556.48267
17180	-692.47467	-2546.77246
17190	-694.537537	-2536.98804
17200	-696.273193	-2527.14014
17210	-697.679626	-2517.24023
17220	-698.755371	-2507.29858
17230	-699.666016	-2497.34033
17240	-700.879883	-2487.41479
17250	-702.423889	-2477.53516
17260	-704.296265	-2467.7124
17270	-706.494995	-2457.95776
17280	-709.017578	-2448.28149
17290	-711.861267	-2438.69482
17300	-715.022827	-2429.20825
17310	-718.49884	-2419.83252
17320	-722.2854	-2410.57764
17330	-726.378235	-2401.45386
17340	-730.772888	-2392.47192
17350	-735.464478	-2383.64136
17360	-740.447754	-2374.97192
17370	-745.717163	-2366.47339
17380	-751.266846	-2358.15527
17390	-757.090698	-2350.02686
17400	-763.182251	-2342.09668
17410	-769.534668	-2334.37427
17420	-776.14093	-2326.86768
17430	-782.993713	-2319.58545
17440	-790.085327	-2312.53564
17450	-797.40802	-2305.72632
17460	-804.953552	-2299.16455
17470	-812.713562	-2292.85791
17480	-820.679443	-2286.81348
17490	-828.842346	-2281.03809
17500	-837.193237	-2275.5376
17510	-845.613708	-2270.14404
17520	-853.858337	-2264.48584
17530	-861.909729	-2258.55566
17540	-869.759094	-2252.3606
17550	-877.397583	-2245.90747
17560	-884.816772	-2239.20337
17570	-892.008423	-2232.25562
17580	-898.964539	-2225.07202
17590	-905.677368	-2217.66064
17600	-912.139465	-2210.02954
17610	-918.343689	-2202.1875
17620	-924.283081	-2194.14307
17630	-929.95105	-2185.90503
17640	-935.34137	-2177.48267
17650	-940.447937	-2168.8855
17660	-945.265198	-2160.1228
17670	-949.78772	-2151.20435
17680	-954.010559	-2142.14014
17690	-957.928894	-2132.94043
17700	-961.538513	-2123.61499
17710	-964.835327	-2114.17456
17720	-967.815613	-2104.62964
17730	-970.476196	-2094.99048
17740	-972.814087	-2085.26807
17750	-974.826599	-2075.47314
17760	-976.511597	-2065.61646
17770	-977.867188	-2055.70923
17780	-978.891785	-2045.76245
17790	-979.584351	-2035.78687
17800	-979.944031	-2025.79382
17810	-979.97052	-2015.79431
17820	-979.663696	-2005.79956
17830	-979.24707	-1995.80847
17840	-979.152649	-1985.80945
17850	-979.391541	-1975.81274
17860	-979.96344	-1965.82959
17870	-980.867798	-1955.87097
17880	-982.103455	-1945.94812
17890	-983.669189	-1936.0719
17900	-985.563171	-1926.25342
17910	-987.783325	-1916.50342
17920	-990.327209	-1906.83289
17930	-993.191956	-1897.25244
17940	-996.37439	-1887.77295
17950	-999.870972	-1878.40466
17960	-1003.67786	-1869.15808
17970	-1007.79077	-1860.04358
17980	-1012.20514	-1851.07117
17990	-1016.91614	-1842.25085
18000	-1021.91846	-1833.59253
18010	-1027.20654	-1825.10559
18020	-1032.77454	-1816.79968
18030	-1038.61621	-1808.68396
18040	-1044.72522	-1800.76746
18050	-1051.0946	-1793.05884
18060	-1057.71729	-1785.56689
18070	-1064.58606	-1778.2998
18080	-1071.69324	-1771.26562
18090	-1079.03076	-1764.47229
18100	-1086.40002	-1757.71313
18110	-1093.54114	-1750.7135
18120	-1100.44507	-1743.47974
18130	-1107.104	-1736.0199
18140	-1113.51062	-1728.34229
18150	-1119.65784	-1720.45532
18160	-1125.5387	-1712.36804
18170	-1131.14685	-1704.08911
18180	-1136.47595	-1695.62805
18190	-1141.52014	-1686.9939
18200	-1146.2738	-1678.19653
18210	-1150.73157	-1669.24561
18220	-1154.88855	-1660.15112
18230	-1158.74011	-1650.9231
18240	-1162.2821	-1641.5719
18250	-1165.51038	-1632.10779
18260	-1168.42139	-1622.54138
18270	-1171.01208	-1612.8833
18280	-1173.27942	-1603.14417
18290	-1175.22095	-1593.33496
18300	-1176.83447	-1583.46643
18310	-1178.11816	-1573.54968
18320	-1179.07068	-1563.59558
18330	-1179.69092	-1553.61523
18340	-1179.97815	-1543.61987
18350	-1179.93213	-1533.62048
18360	-1179.55298	-1523.62805
18370	-1178.84094	-1513.65393
18380	-1177.79688	-1503.70911
18390	-1176.44397	-1493.80127
18400	-1175.23999	-1483.87451
18410	-1174.36755	-1473.91309
18420	-1173.82751	-1463.9281
18430	-1173.62061	-1453.93066
18440	-1173.74695	-1443.93201
18450	-1174.20654	-1433.94299
18460	-1174.99866	-1423.97485
18470	-1176.12268	-1414.0387
18480	-1177.57703	-1404.14551
18490	-1179.36047	-1394.30627
18500	-1181.4707	-1384.53198
18510	-1183.90564	-1374.83337
18520	-1186.66235	-1365.22144
18530	-1189.73792	-1355.70654
18540	-1193.12891	-1346.29956
18550	-1196.83142	-1337.01074
18560	-1200.84155	-1327.85046
18570	-1205.15466	-1318.82898
18580	-1209.76599	-1309.9563
18590	-1214.67053	-1301.24207
18600	-1219.86279	-1292.69629
18610	-1225.33704	-1284.32825
18620	-1231.08704	-1276.14722
18630	-1237.10645	-1268.16248
18640	-1243.38867	-1260.38269
18650	-1249.87061	-1252.76807
18660	-1256.16724	-1245
18670	-1262.20166	-1237.02649
18680	-1267.9668	-1228.85632
18690	-1273.45667	-1220.49841
18700	-1278.66479	-1211.96228
18710	-1283.58557	-1203.25732
18720	-1288.2135	-1194.39319
18730	-1292.54346	-1185.37976
18740	-1296.57056	-1176.22693
18750	-1300.29053	-1166.94507
18760	-1303.69897	-1157.54443
18770	-1306.79224	-1148.03528
18780	-1309.56689	-1138.42847
18790	-1312.01978	-1128.7345
18800	-1314.14832	-1118.96411
18810	-1315.95007	-1109.12817
18820	-1317.42297	-1099.23779
18830	-1318.56543	-1089.30371
18840	-1319.3761	-1079.33704
18850	-1319.85425	-1069.349
18860	-1319.99927	-1059.35046
18870	-1319.81104	-1049.35266
18880	-1319.28955	-1039.36682
18890	-1318.43567	-1029.40381
18900	-1317.25024	-1019.47473
18910	-1315.7345	-1009.59076
18920	-1313.89026	-999.762756
18930	-1311.71948	-990.001709
18940	-1309.30298	-980.298157
18950	-1307.12769	-970.538086
18960	-1305.27893	-960.710938
18970	-1303.75867	-950.827698
18980	-1302.5686	-940.899231
18990	-1301.71008	-930.936584
19000	-1301.18408	-920.950867
19010	-1300.99109	-910.953247
19020	-1301.13147	-900.954651
19030	-1301.60498	-890.96637
19040	-1302.41113	-880.99939
19050	-1303.54907	-871.064758
19060	-1305.01733	-861.173645
